text,label
"When will I see my cash, since I already deposited my check?",Topups
"Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",Topups
I haven't seen the cash yet from the cheque I deposited.,Topups
I've deposited a check in my account but the cash isn't showing as available.,Topups
"I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?",Topups
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,Topups
Why am I not seeing the check I deposited this morning in my account?,Topups
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,Topups
My cash deposit hasn't posted to my account.,Topups
"I had a cheque deposited, but I don't see my money yet?",Topups
My balance is not right. It has not been updated for the cash or cheque deposit.,Topups
"After I deposited my cash, I still don't see it in my account.",Topups
I made a cash deposit going to my account but it is not there,Topups
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",Topups
My cheque deposit didn't seem to work.,Topups
I still do not see the cash deposit in my account from last week. Why?,Topups
When will my cheque process?,Topups
"I deposited a check, but haven't received the funds for it.",Topups
After depositing a cheque my balance did not change.,Topups
Cash has been deposited this morning but it hasn't came through.,Topups
I deposited a cheque a week ago but have yet to receive the cash.,Topups
"I put money into my account in the form of a cheque, but my balance did not change.",Topups
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",Topups
"My mother deposited a cheque into my account last week, why is it still not showing up?",Topups
Why hasn't my balance been updated from the check deposit I made?,Topups
Where is the money I put in the bank?,Topups
I haven't received the cash from the check I deposited.,Topups
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.,Topups
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,Topups
"Even though I made a cash deposit, I am not seeing it in my account.",Topups
I put money in my account a week ago but its still not there?? What happened to my money?,Topups
Why did the cash deposit not show up in my account?,Topups
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,Topups
"I deposited cash into my account, why do I not see it?",Topups
Can you tell me why a cheque deposit isn't showing in my balance?,Topups
Why is my cash deposit not in my account?,Topups
Why isn't my money from a check deposit showing?,Topups
"I put my check in the bank, but I haven't gotten my cash yet?",Topups
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,Topups
i used a check check yesterday to balance my account and it isn't showing up?,Topups
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",Topups
"My friend deposited $100 into my account, but it is not showing up!",Topups
The cash deposit I made this morning has not been credited to my account,Topups
"I did a cash deposit to my account, but I am not seeing it on my statement.",Topups
I deposited a cheque but I don't see the funds in my account.,Topups
When will my deposit post to my account?,Topups
I am still waiting for the cash to be returned from a cheque I deposited!,Topups
How long does it take to show a deposit I made to my balance?,Topups
I deposited cash into my account and I'm having trouble seeing it on my account.,Topups
"I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!",Topups
How long do cheques take to post to your account?,Topups
I deposited money but my balance hasn't been updated yet.,Topups
"I deposited cash this morning, but it is not yet available.",Topups
I have cash deposit to my account but it is experiencing a problem,Topups
How long will it take for the cash I deposited this morning to show up?,Topups
The cast deposit from a week ago still is not in my account. Why?,Topups
Why is the check I deposited this morning not showing up?,Topups
How long do deposits take to appear? I've been waiting for more than a week and need the money!,Topups
